depth_from_m,depth_to_m,borehole_id,layer_number,depth_range,soil_type,uscs_symbol,soil_description,color,spt_n_value,spt_n60,spt_n160,blow_count_int,unit_weight,unit_weight_saturated,moisture_content,plasticity_index,liquid_limit,plastic_limit,fines_content,mean_particle_size_d50,groundwater_depth_m,water_table_at_depth,friction_angle,cohesion_kpa,shear_modulus_mpa,youngs_modulus_mpa,poisson_ratio,pga_g,csr,cyclic_strength_ratio,liquefaction,liquefaction_risk_level,settlement_cm,foundation_width_m,foundation_depth_m,bearing_capacity_kpa,qa_allowable_kpa,effective_overburden_pressure,total_overburden_pressure,relative_density_percent,test_laboratory,observer_name,remarks,location
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,53.3,,,17.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,46.5,,,20.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,47.1,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,12.8,,,16.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,84.6,,,16.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,46.3,,,19.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,19.0,,,17.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,29.9,,,19.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,53.2,,,16.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,20.1,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,6.1,,,19.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,41.1,,,19.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,57.3,,,18.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,36.5,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,43.2,,,18.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,44.7,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,33.8,,,16.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,49.6,,,20.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,71.1,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,42.1,,,19.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,44.9,,,16.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,50.7,,,17.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,46.9,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,64.3,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,67.3,,,17.6,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,41.6,,,20.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,52.2,,,18.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,17.3,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,6.6,,,20.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,17.6,,,17.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,12.3,,,17.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,50.4,,,16.6,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,40.6,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,31.0,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,33.9,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,57.0,,,19.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,13.3,,,19.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,20.4,,,20.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,61.1,,,17.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,11.6,,,16.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,50.9,,,16.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,52.6,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
6.0,7.5,BH-001,5,6.0-7.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,46.8,,,16.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
7.5,9.0,BH-001,6,7.5-9.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
7.5,9.0,BH-001,6,7.5-9.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,6.1,,,20.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
7.5,9.0,BH-001,6,7.5-9.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,37.9,,,18.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
7.5,9.0,BH-001,6,7.5-9.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,59.4,,,17.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
7.5,9.0,BH-001,6,7.5-9.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,47.0,,,16.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
